Rank,Release Group,Worldwide,Domestic,%,Foreign,%
722,Unforgivable,"$1,351,146","$154,189",11.4%,"$1,196,957",88.6%
723,In the City of Dawn,"$1,349,462",-,-,"$1,349,462",100%
724,The Snowtown Murders,"$1,349,387","$8,452",0.6%,"$1,340,935",99.4%
725,Who's That Girl?,"$1,348,109",-,-,"$1,348,109",100%
726,The Prodigies,"$1,343,411",-,-,"$1,343,411",100%
727,Treasure Inn,"$1,341,356",-,-,"$1,341,356",100%
728,Pigeons on the Roof,"$1,323,109",-,-,"$1,323,109",100%
729,Klyuch salamandry,"$1,314,843",-,-,"$1,314,843",100%
730,72. Kogus,"$1,311,277",-,-,"$1,311,277",100%
731,Mrs. Carey's Concert,"$1,310,276",-,-,"$1,310,276",100%
732,Toohon,"$1,295,731",-,-,"$1,295,731",100%
733,The Day I Was Not Born,"$1,294,340",-,-,"$1,294,340",100%
734,The Gang of Oss,"$1,292,646",-,-,"$1,292,646",100%
735,PiraMMMida,"$1,290,637",-,-,"$1,290,637",100%
736,I Travel Alone,"$1,286,350",-,-,"$1,286,350",100%
737,Los numeros,"$1,283,764",-,-,"$1,283,764",100%
738,Eva,"$1,276,051",-,-,"$1,276,051",100%
739,Texas Killing Fields,"$1,271,319","$45,469",3.6%,"$1,225,850",96.4%
740,Roda tsanta kai kopana,"$1,268,767",-,-,"$1,268,767",100%
741,Furious,"$1,267,946",-,-,"$1,267,946",100%
742,The Adopted,"$1,255,727",-,-,"$1,255,727",100%
743,The Ledge,"$1,247,188","$9,216",0.7%,"$1,237,972",99.3%
744,Happy Together: All About My Dog,"$1,245,388",-,-,"$1,245,388",100%
745,One Way Trip,"$1,244,165",-,-,"$1,244,165",100%
746,Stanley Ka Dabba,"$1,241,102",-,-,"$1,241,102",100%
747,Kryptonite!,"$1,229,609",-,-,"$1,229,609",100%
748,Casablanca 2011 Re-release,"$1,226,808","$1,155,330",94.2%,"$71,478",5.8%
749,23:59,"$1,208,479",-,-,"$1,208,479",100%
750,Meek's Cutoff,"$1,205,257","$977,772",81.1%,"$227,485",18.9%
751,Serengeti,"$1,204,519",-,-,"$1,204,519",100%
752,Life Without Principle,"$1,203,873",-,-,"$1,203,873",100%
753,In the Land of Blood and Honey,"$1,203,699","$303,877",25.2%,"$899,822",74.8%
754,Jag saknar dig,"$1,203,153",-,-,"$1,203,153",100%
755,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest","$1,200,326","$1,200,326",100%,-,-
756,The First Grader,"$1,194,710","$332,000",27.8%,"$862,710",72.2%
757,Free Men,"$1,192,651","$53,810",4.5%,"$1,138,841",95.5%
758,Patisserie Coin De Rue,"$1,188,611",-,-,"$1,188,611",100%
759,Tada's Do-It-All House,"$1,188,356",-,-,"$1,188,356",100%
760,Kill the Irishman,"$1,188,194","$1,188,194",100%,-,-
761,Ivan's Dream,"$1,174,290",-,-,"$1,174,290",100%
762,L-O-V-E. 2011 Re-release,"$1,169,956",-,-,"$1,169,956",100%
763,Neon Flesh,"$1,166,432",-,-,"$1,166,432",100%
764,Of Love and Shadows 2011 Re-release,"$1,161,472",-,-,"$1,161,472",100%
765,The Silent House,"$1,149,327",-,-,"$1,149,327",100%
766,Hor taew tak 3,"$1,148,780",-,-,"$1,148,780",100%
767,Rebellion,"$1,140,744",-,-,"$1,140,744",100%
768,Nomui Yukseup,"$1,134,562",-,-,"$1,134,562",100%
769,Weekend,"$1,128,477","$484,592",42.9%,"$643,885",57.1%
770,Borderline,"$1,126,107",-,-,"$1,126,107",100%
771,The Detective 2,"$1,119,052",-,-,"$1,119,052",100%
772,The Crypt of Count Dracoola,"$1,116,184",-,-,"$1,116,184",100%
773,The Mill and the Cross,"$1,116,180","$312,187",28%,"$803,993",72%
774,Legend of Kung Fu Rabbit,"$1,103,780",-,-,"$1,103,780",100%
775,The Heart Specialist,"$1,103,037","$1,103,037",100%,-,-
776,Innocence,"$1,102,022",-,-,"$1,102,022",100%
777,Los Marziano,"$1,099,767",-,-,"$1,099,767",100%
778,Men Suddenly in Love,"$1,094,277",-,-,"$1,094,277",100%
779,The Son of No One,"$1,091,132","$30,680",2.8%,"$1,060,452",97.2%
780,Luv Ka the End,"$1,082,818",-,-,"$1,082,818",100%
781,To eteron imisy,"$1,080,124",-,-,"$1,080,124",100%
782,Page One: Inside the New York Times,"$1,077,982","$1,067,028",99%,"$10,954",1%
783,Jackpot,"$1,077,778",-,-,"$1,077,778",100%
784,Mural,"$1,076,726",-,-,"$1,076,726",100%
785,Lan Kwai Fong,"$1,069,859",-,-,"$1,069,859",100%
786,Platteland,"$1,069,699",-,-,"$1,069,699",100%
787,Sararîman neo gekijouban (Warai),"$1,068,114",-,-,"$1,068,114",100%
788,Incir Reçeli,"$1,066,192",-,-,"$1,066,192",100%
789,Private Eye Vares 2011 Re-release,"$1,065,663",-,-,"$1,065,663",100%
790,Already Famous,"$1,055,977",-,-,"$1,055,977",100%
791,Questa storia qua,"$1,051,919",-,-,"$1,051,919",100%
792,Forever and a Day,"$1,049,218",-,-,"$1,049,218",100%
793,Captain Thunder,"$1,034,558",-,-,"$1,034,558",100%
794,Bachelor Days Are Over,"$1,024,166",-,-,"$1,024,166",100%
795,Route Irish,"$1,020,385",-,-,"$1,020,385",100%
796,My Valentine Girls,"$1,013,920",-,-,"$1,013,920",100%
797,Sidewalls,"$1,008,116","$2,377",0.2%,"$1,005,739",99.8%
798,Onigamiden - Legend of the Millennium Dragon,"$1,000,626",-,-,"$1,000,626",100%
799,White Vengeance,"$992,195",-,-,"$992,195",100%
800,The Piano in a Factory,"$989,775",-,-,"$989,775",100%
801,Blackthorn,"$987,883","$200,558",20.3%,"$787,325",79.7%
802,Ren yue li hun hou,"$987,867",-,-,"$987,867",100%
803,Gråtass får en ny venn,"$985,392",-,-,"$985,392",100%
804,Secuestrados,"$969,024",-,-,"$969,024",100%
805,Little Witch on a Broomstick 2011 Re-release,"$958,691",-,-,"$958,691",100%
806,Six-Pack Movie,"$957,694",-,-,"$957,694",100%
807,Private Eye Vares 2011 Re-release,"$957,077",-,-,"$957,077",100%
808,Behind the Walls,"$950,758",-,-,"$950,758",100%
809,Hella W,"$942,533",-,-,"$942,533",100%
810,The Road,"$942,041","$92,476",9.8%,"$849,565",90.2%
811,Perfect Sense,"$933,352","$2,959",0.3%,"$930,393",99.7%
812,Love-Carrot 3 2011 Re-release,"$931,077",-,-,"$931,077",100%
813,Love.net,"$925,498",-,-,"$925,498",100%
814,A Honeymoon in Hell: Mr. & Mrs. Oki's Fabulous Trip,"$924,914",-,-,"$924,914",100%
815,You and I,"$909,438",-,-,"$909,438",100%
816,Sholem Aleichem: Laughing in the Darkness,"$906,666","$906,666",100%,-,-
817,Tomme tønner 2 - Det brune gullet,"$895,057",-,-,"$895,057",100%
818,The Future,"$887,172","$568,662",64.1%,"$318,510",35.9%
819,Varg Veum - The Consorts of Death,"$886,719",-,-,"$886,719",100%
820,Always Kabhi Kabhi,"$884,624","$21,381",2.4%,"$863,243",97.6%
821,My Back Pages,"$882,185",-,-,"$882,185",100%
822,Retrasado,"$875,915",-,-,"$875,915",100%
823,The Outrage,"$864,968",-,-,"$864,968",100%
824,Mother's Day,"$863,044",-,-,"$863,044",100%
825,"Wedding tayo, wedding hindi!","$860,697",-,-,"$860,697",100%
826,Cupid's Balls,"$857,995",-,-,"$857,995",100%
827,Happythankyoumoreplease,"$853,862","$216,110",25.3%,"$637,752",74.7%
828,Black Sheep,"$852,921",-,-,"$852,921",100%
829,You Got Served: Beat the World,"$846,523",-,-,"$846,523",100%
830,Deiva Thirumagal,"$846,407",-,-,"$846,407",100%
831,Higher Ground 2011 Re-release,"$843,370","$841,733",99.8%,"$1,637",0.2%
832,Hazard,"$839,147",-,-,"$839,147",100%
833,Fu lu shou,"$837,854",-,-,"$837,854",100%
834,Children's Party,"$832,150","$6,330",0.8%,"$825,820",99.2%
835,JLS: Eyes Wide Open 3D,"$827,792",-,-,"$827,792",100%
836,Capitães da Areia,"$825,947",-,-,"$825,947",100%
837,Operation Shmenti Capelli,"$822,522",-,-,"$822,522",100%
838,Leila,"$821,177",-,-,"$821,177",100%
839,The Lord of the Rings: The Return of the King 2011 Re-release,"$818,580","$818,580",100%,-,-
840,The Godfather 2011 Re-release,"$818,333",-,-,"$818,333",100%
841,Don't Be Afraid,"$809,595",-,-,"$809,595",100%
842,Breathing,"$807,436","$4,630",0.6%,"$802,806",99.4%
843,Alle tijd,"$805,907",-,-,"$805,907",100%
844,Shor in the City,"$804,211",-,-,"$804,211",100%
845,This Girl Is Bad-Ass!!,"$802,807",-,-,"$802,807",100%
846,Entanglement,"$798,896",-,-,"$798,896",100%
847,Beni Unutma,"$793,307",-,-,"$793,307",100%
848,La ligne droite,"$786,909",-,-,"$786,909",100%
849,Jurassic Park 2011 Re-release,"$786,021",-,-,"$786,021",100%
850,La daga de Rasputín,"$776,049",-,-,"$776,049",100%
851,Pariah,"$769,552","$769,552",100%,-,-
852,The Lord of the Rings: The Fellowship of the Ring 2011 Re-release,"$768,580","$768,580",100%,-,-
853,Var inte rädd Långa farbrorn,"$768,219",-,-,"$768,219",100%
854,The Lord of the Rings: The Two Towers 2011 Re-release,"$764,607","$764,607",100%,-,-
855,Tween Academy: Class of 2012,"$758,882",-,-,"$758,882",100%
856,The Great Bear,"$753,930",-,-,"$753,930",100%
857,The Magical Duvet,"$748,575",-,-,"$748,575",100%
858,Hobo with a Shotgun,"$748,453","$703,372",94%,"$45,081",6%
859,All About Happiness,"$743,012",-,-,"$743,012",100%
860,The Orator,"$741,862",-,-,"$741,862",100%
861,Zombadings 1: Patayin sa shokot si Remington,"$741,838",-,-,"$741,838",100%
862,Joschka und Herr Fischer,"$741,708",-,-,"$741,708",100%
863,The Kid Who Lies,"$739,909",-,-,"$739,909",100%
864,Forks Over Knives,"$739,561","$739,561",100%,-,-
865,Tabloid,"$731,925","$696,921",95.2%,"$35,004",4.8%
866,Make a Fake,"$731,299",-,-,"$731,299",100%
867,Eine Insel namens Udo,"$727,450",-,-,"$727,450",100%
868,Singham,"$722,451","$350,864",48.6%,"$371,587",51.4%
869,Aswang,"$722,156",-,-,"$722,156",100%
870,Pizza Maffia,"$720,416",-,-,"$720,416",100%
871,Killing Bono,"$717,798",-,-,"$717,798",100%
872,Gerhard Richter Painting,"$713,188","$242,646",34%,"$470,542",66%
873,The Woman in the Septic Tank,"$711,177",-,-,"$711,177",100%
874,The Polar Express 2011 IMAX Release,"$711,168","$711,168",100%,-,-
875,Heat,"$701,042",-,-,"$701,042",100%
876,Se sei così ti dico sì,"$698,910",-,-,"$698,910",100%
877,Stopped on Track,"$698,829",-,-,"$698,829",100%
878,The Greatest Movie Ever Sold,"$698,249","$638,476",91.4%,"$59,773",8.6%
879,"Russland - Im Reich der Tiger, Bären und Vulkane","$688,685",-,-,"$688,685",100%
880,Jez Jerzy,"$684,957",-,-,"$684,957",100%
881,Tilt,"$681,419",-,-,"$681,419",100%
882,Ghastly,"$681,403",-,-,"$681,403",100%
883,80 Millions,"$680,834",-,-,"$680,834",100%
884,Mai Ka Mum,"$679,534",-,-,"$679,534",100%
885,Tyrannosaur,"$676,111","$22,321",3.3%,"$653,790",96.7%
886,Viento en contra,"$673,866",-,-,"$673,866",100%
887,Tek Tek Boom,"$672,908",-,-,"$672,908",100%
888,Cairo 678,"$669,933",-,-,"$669,933",100%
889,The Unborn Child,"$668,858",-,-,"$668,858",100%
890,When the Night,"$661,427",-,-,"$661,427",100%
891,Chez Gino,"$661,084",-,-,"$661,084",100%
892,Another Happy Day,"$659,937","$8,464",1.3%,"$651,473",98.7%
893,The Woman in the Fifth,"$659,769","$113,800",17.2%,"$545,969",82.8%
894,Terri,"$655,802","$655,802",100%,-,-
895,Somebody to Love,"$654,939",-,-,"$654,939",100%
896,Rascals,"$652,756","$273,829",41.9%,"$378,927",58.1%
897,Billy T: Te Movie,"$652,517",-,-,"$652,517",100%
898,"Hjelp, vi er i filmbransjen","$643,805",-,-,"$643,805",100%
899,Alois Nebel,"$640,458",-,-,"$640,458",100%
900,Inadequate People,"$638,726",-,-,"$638,726",100%
901,Lóve,"$637,750",-,-,"$637,750",100%
902,The Last Lions,"$635,325","$635,325",100%,-,-
903,A Beautiful Life,"$634,784","$66,171",10.4%,"$568,613",89.6%
904,No One Killed Jessica,"$634,297","$440,525",69.5%,"$193,772",30.5%
905,My Neighbor's Wife,"$631,793",-,-,"$631,793",100%
906,The Devil's Bride,"$630,987",-,-,"$630,987",100%
907,"Não Se Preocupe, Nada Vai Dar Certo","$628,832",-,-,"$628,832",100%
908,Löwenzahn - Das Kinoabenteuer,"$628,360",-,-,"$628,360",100%
909,Nicostratos the Pelican,"$627,588",-,-,"$627,588",100%
910,All at Sea,"$626,012",-,-,"$626,012",100%
911,Sleepless Night,"$624,913","$3,358",0.5%,"$621,555",99.5%
912,Li and the Poet,"$617,850",-,-,"$617,850",100%
913,Two Days,"$609,894",-,-,"$609,894",100%
914,Project Nim,"$609,880","$411,184",67.4%,"$198,696",32.6%
915,Avan Ivan,"$609,530",-,-,"$609,530",100%
916,Life in a Day,"$607,169","$252,788",41.6%,"$354,381",58.4%
917,The Rumble of the Stones,"$604,565",-,-,"$604,565",100%
918,The Moon Child,"$601,289",-,-,"$601,289",100%
919,The Dolphin: Story of a Dreamer 2011 Re-release,"$600,785",-,-,"$600,785",100%
920,Children Who Chase Lost Voices,"$600,486",-,-,"$600,486",100%
921,The Mole,"$597,199",-,-,"$597,199",100%
922,Trust,"$595,802","$120,016",20.1%,"$475,786",79.9%
923,Siruthai,"$591,700",-,-,"$591,700",100%
924,Perfect Partner,"$589,311",-,-,"$589,311",100%
925,Starry Starry Night,"$589,299","$10,033",1.7%,"$579,266",98.3%
926,Klitschko,"$580,487",-,-,"$580,487",100%
927,Requiem Pour Une Tueuse - Requiem for A Killer,"$579,633",-,-,"$579,633",100%
928,The Last Fashion Show,"$565,895",-,-,"$565,895",100%
929,Margaret,"$564,864","$46,495",8.2%,"$518,369",91.8%
930,Bir Avuç Deniz,"$560,622",-,-,"$560,622",100%
931,Perras,"$557,845",-,-,"$557,845",100%
932,Circumstance,"$555,511","$454,121",81.7%,"$101,390",18.3%
933,My Wedding and Other Secrets,"$547,672",-,-,"$547,672",100%
934,Rabat,"$545,764",-,-,"$545,764",100%
935,Hoofmeisie,"$545,328",-,-,"$545,328",100%
936,Creature,"$533,235","$508,714",95.4%,"$24,521",4.6%
937,Silvio Forever,"$532,916",-,-,"$532,916",100%
938,Försvunnen,"$532,521",-,-,"$532,521",100%
939,Where Once We Walked,"$529,773",-,-,"$529,773",100%
940,Les Mythos,"$529,130",-,-,"$529,130",100%
941,The Reef 2011 Re-release,"$528,334",-,-,"$528,334",100%
942,"If Not Us, Who?","$526,344",-,-,"$526,344",100%
943,Napoletans,"$525,196",-,-,"$525,196",100%
944,Mayday 3DNA,"$525,055",-,-,"$525,055",100%
945,Yu-Gi-Oh! Bonds Beyond Time 2011 Re-release,"$524,867",-,-,"$524,867",100%
946,My Best Enemy,"$524,855",-,-,"$524,855",100%
947,Das Blaue vom Himmel,"$523,277",-,-,"$523,277",100%
948,The Cardboard Village,"$522,376",-,-,"$522,376",100%
949,August,"$522,191",-,-,"$522,191",100%
950,Punished,"$520,617",-,-,"$520,617",100%
951,Hak na'Sarakham,"$519,474",-,-,"$519,474",100%
952,The Kick,"$517,069",-,-,"$517,069",100%
953,De president,"$516,423",-,-,"$516,423",100%
954,"Love, Wedding, Marriage","$515,823","$1,926",0.4%,"$513,897",99.6%
955,Goodbye First Love,"$514,913","$95,000",18.4%,"$419,913",81.6%
956,Xiang Xiao Qiang Yi Yang Huo Zhe,"$514,780",-,-,"$514,780",100%
957,Cinco metros cuadrados,"$513,455",-,-,"$513,455",100%
958,Confucius 2011 Re-release,"$510,253",-,-,"$510,253",100%
959,Gekijouban Mahou sensei Negima! Anime Final,"$509,926",-,-,"$509,926",100%
960,Bol,"$509,872","$188,850",37%,"$321,022",63%
961,Ispansi!,"$509,173",-,-,"$509,173",100%
962,23-F: la película,"$508,305",-,-,"$508,305",100%
963,Zhila-byla odna baba,"$507,099",-,-,"$507,099",100%
964,Satisfaktsiya,"$506,205",-,-,"$506,205",100%
965,Bride Flight 2011 Re-release,"$501,360","$501,360",100%,-,-
966,Yangin var,"$497,243",-,-,"$497,243",100%
967,Hell 2011 Re-release,"$495,905",-,-,"$495,905",100%
968,Taste the Waste,"$492,700",-,-,"$492,700",100%
969,Archipelago,"$491,598",-,-,"$491,598",100%
970,Romantic Heaven,"$488,024",-,-,"$488,024",100%
971,Love Birds,"$478,315",-,-,"$478,315",100%
972,Ahtta Mama,"$476,634",-,-,"$476,634",100%
973,Small Ru Gu Naew,"$476,610",-,-,"$476,610",100%
974,Bangkok Assassins,"$474,390",-,-,"$474,390",100%
975,Petition,"$473,564",-,-,"$473,564",100%
976,Pearl Jam Twenty,"$471,334","$471,334",100%,-,-
977,The Adventures of Pureza: Queen of the Riles,"$468,883",-,-,"$468,883",100%
978,"Hjelp, vi er russ","$458,344",-,-,"$458,344",100%
979,Fight the Fight,"$457,120",-,-,"$457,120",100%
980,"Come Rain, Come Shine","$455,038",-,-,"$455,038",100%
981,Sleepwalker,"$452,634",-,-,"$452,634",100%
982,The Perfect Host,"$450,885","$48,764",10.8%,"$402,121",89.2%
983,Kill List,"$450,275","$29,063",6.5%,"$421,212",93.5%
984,Hesher,"$449,702","$382,946",85.2%,"$66,756",14.8%
985,17 Girls,"$449,626","$15,123",3.4%,"$434,503",96.6%
986,The Invaluable Treasure,"$448,720",-,-,"$448,720",100%
987,Life for Sale,"$447,839",-,-,"$447,839",100%
988,The Sleeping Beauty,"$446,131","$29,066",6.5%,"$417,065",93.5%
989,War Games,"$445,968",-,-,"$445,968",100%
990,Mr. Idol,"$444,225",-,-,"$444,225",100%
991,Bin Bulaye Baraati,"$442,971",-,-,"$442,971",100%
992,A Lonely Place to Die,"$442,550",-,-,"$442,550",100%
993,The Cane,"$442,362",-,-,"$442,362",100%
994,Something in the Air,"$439,726",-,-,"$439,726",100%
995,The 4 Movie,"$439,134",-,-,"$439,134",100%
996,Microsex Office,"$438,361",-,-,"$438,361",100%
997,The Night Clerk,"$437,286",-,-,"$437,286",100%
998,My Kingdom,"$435,759","$36,533",8.4%,"$399,226",91.6%
999,Rosa Morena,"$435,310",-,-,"$435,310",100%
"1,000",Early One Morning,"$433,848",-,-,"$433,848",100%
"1,001",Une folle envie,"$432,148",-,-,"$432,148",100%
"1,002",The Dancer and the Thief 2011 Re-release,"$431,493",-,-,"$431,493",100%
"1,003",Sorelle Mai,"$429,931",-,-,"$429,931",100%
"1,004",Brasil Animado,"$428,280",-,-,"$428,280",100%
"1,005",Panya Raenu,"$427,458",-,-,"$427,458",100%
"1,006",Mr. Hayhill,"$424,570",-,-,"$424,570",100%
"1,007",Jensen & Jensen,"$423,322",-,-,"$423,322",100%
"1,008",Super,"$422,618","$327,716",77.5%,"$94,902",22.5%
"1,009",Arschkalt,"$420,737",-,-,"$420,737",100%
"1,010",Hop Dedik,"$420,009",-,-,"$420,009",100%
"1,011",Head,"$418,337",-,-,"$418,337",100%
"1,012",Hello Cairo,"$414,429",-,-,"$414,429",100%
"1,013",Sleeping Beauty,"$408,680","$36,578",9%,"$372,102",91%
"1,014",The 5th Quarter,"$408,159","$408,159",100%,-,-
"1,015",Madonna's Pig,"$406,559",-,-,"$406,559",100%
"1,016",Stake Land,"$405,380","$33,245",8.2%,"$372,135",91.8%
"1,017",Happy Magic,"$405,268","$10,697",2.6%,"$394,571",97.4%
"1,018","SuperManager, or Hack of the Fate","$404,117",-,-,"$404,117",100%
"1,019",Vdrebezgi,"$403,557",-,-,"$403,557",100%
"1,020",At First Site,"$402,490",-,-,"$402,490",100%
"1,021",Cold Sweat,"$401,341",-,-,"$401,341",100%
"1,022",Hranari,"$400,341",-,-,"$400,341",100%
"1,023",365 Days of Happiness,"$400,283",-,-,"$400,283",100%
"1,024",Patatje Oorlog,"$398,821",-,-,"$398,821",100%
"1,025",The Long Falling,"$398,494",-,-,"$398,494",100%
"1,026",Hermanitos del fin del mundo,"$396,995",-,-,"$396,995",100%
"1,027",Big Daddy's House: Veggie Mania,"$396,947",-,-,"$396,947",100%
"1,028",Kiss Me,"$396,596",-,-,"$396,596",100%
"1,029",Mayakkam Enna,"$395,638",-,-,"$395,638",100%
"1,030",AniMen: Triton Force,"$395,220",-,-,"$395,220",100%
"1,031",Into the Abyss,"$393,714","$223,880",56.9%,"$169,834",43.1%
"1,032",Bacalar,"$393,492",-,-,"$393,492",100%
"1,033",Anfang 80,"$389,327",-,-,"$389,327",100%
"1,034",Body of Water,"$386,919",-,-,"$386,919",100%
"1,035",Sakli Hayatlar,"$385,512",-,-,"$385,512",100%
"1,036",Fire in Babylon,"$385,451",-,-,"$385,451",100%
"1,037",Tequila,"$381,057",-,-,"$381,057",100%
"1,038",Ay büyürken uyuyamam,"$371,915",-,-,"$371,915",100%
"1,039",The Fraulein and the Sandman,"$371,471",-,-,"$371,471",100%
"1,040",Rajapattai,"$370,550",-,-,"$370,550",100%
"1,041",Fimfarum: The Third Time Lucky 3D,"$370,118",-,-,"$370,118",100%
"1,042",Mooz-Lum,"$369,129","$369,129",100%,-,-
"1,043",Punch Line,"$367,401",-,-,"$367,401",100%
"1,044",Beny: Back to the Wild,"$365,934",-,-,"$365,934",100%
"1,045",A Reason to Live,"$365,190",-,-,"$365,190",100%
"1,046",Jig,"$363,320","$183,790",50.6%,"$179,530",49.4%
"1,047",Dead Bite,"$360,414",-,-,"$360,414",100%
"1,048",The Confession,"$360,028",-,-,"$360,028",100%
"1,049",The Wages of Sin,"$358,786",-,-,"$358,786",100%
"1,050",Love in Space,"$358,486","$34,787",9.7%,"$323,699",90.3%
"1,051",Mozart's Don Giovanni Juan,"$357,934",-,-,"$357,934",100%
"1,052",Karadedeler Olayi,"$355,745",-,-,"$355,745",100%
"1,053",A Butterfly Kiss,"$355,663",-,-,"$355,663",100%
"1,054",Las Acacias,"$354,391","$6,000",1.7%,"$348,391",98.3%
"1,055",Una cella in due,"$353,508",-,-,"$353,508",100%
"1,056",Shagird,"$352,861",-,-,"$352,861",100%
"1,057",Ahtta Mamma 3D,"$351,234",-,-,"$351,234",100%
"1,058",Come Home,"$351,149",-,-,"$351,149",100%
"1,059",Czech-Made Man,"$349,947",-,-,"$349,947",100%
"1,060",The Valdemar Legacy II: The Forbidden Shadow,"$348,272",-,-,"$348,272",100%
"1,061",Sommer der Gaukler,"$343,484",-,-,"$343,484",100%
"1,062",The Giants,"$343,324",-,-,"$343,324",100%
"1,063",El Bulli: Cooking in Progress,"$343,116","$237,181",69.1%,"$105,935",30.9%
"1,064","Les aventures de Philibert, capitaine puceau","$343,113",-,-,"$343,113",100%
"1,065",Çalgi Çengi,"$342,597",-,-,"$342,597",100%
"1,066",Saluda al diablo de mi parte,"$341,779",-,-,"$341,779",100%
"1,067",The Dirty Picture,"$341,767",-,-,"$341,767",100%
"1,068",Roepman,"$341,660",-,-,"$341,660",100%
"1,069",The Way to Live,"$332,551",-,-,"$332,551",100%
"1,070",The Ultimate Winner,"$332,363",-,-,"$332,363",100%
"1,071",Garbage Prince,"$329,613",-,-,"$329,613",100%
"1,072",Long Moonlight,"$329,488",-,-,"$329,488",100%
"1,073",Ladies vs. Ricky Bahl,"$328,870",-,-,"$328,870",100%
"1,074","Loving You, Loving Me","$327,426",-,-,"$327,426",100%
"1,075",Ko,"$326,238",-,-,"$326,238",100%
"1,076",Así es la suerte 2011 Re-release,"$324,648",-,-,"$324,648",100%
"1,077",Sin memoria,"$322,748",-,-,"$322,748",100%
"1,078",The Day He Arrives,"$322,348","$13,746",4.3%,"$308,602",95.7%
"1,079",Green Days,"$320,868",-,-,"$320,868",100%
"1,080",Günah Keçisi,"$317,411",-,-,"$317,411",100%
"1,081",5 Days of War,"$316,944","$17,479",5.5%,"$299,465",94.5%
"1,082",San Martín: El cruce de Los Andes,"$316,613",-,-,"$316,613",100%
"1,083",Corpo Celeste 2011 Re-release,"$316,504","$8,919",2.8%,"$307,585",97.2%
"1,084",Un amor,"$315,805",-,-,"$315,805",100%
"1,085",Will It Snow for Christmas? 2011 Re-release,"$312,189",-,-,"$312,189",100%
"1,086",Being Elmo: A Puppeteer's Journey,"$310,812","$304,052",97.8%,"$6,760",2.2%
"1,087",Lord of the Dance in 3D,"$309,951",-,-,"$309,951",100%
"1,088",Dendera,"$309,509",-,-,"$309,509",100%
"1,089",The 33D Invader,"$307,575",-,-,"$307,575",100%
"1,090",Amar no es querer,"$304,991",-,-,"$304,991",100%
"1,091",The Visitor 2011 Re-release,"$304,902",-,-,"$304,902",100%
"1,092",This Is England 2011 Re-release,"$304,710",-,-,"$304,710",100%
"1,093",Goodbye Mama,"$304,151",-,-,"$304,151",100%
"1,094",Paradise Stop,"$303,702",-,-,"$303,702",100%
"1,095","Love, Not Yet","$301,327",-,-,"$301,327",100%
"1,096",Wintervention,"$301,015",-,-,"$301,015",100%
"1,097",La planque,"$299,572",-,-,"$299,572",100%
"1,098",Khodorkovsky,"$294,599","$39,522",13.4%,"$255,077",86.6%
"1,099",Dreams of a Life,"$291,898","$8,405",2.9%,"$283,493",97.1%
"1,100",Juan y Eva,"$289,246",-,-,"$289,246",100%
"1,101",El Guachiman,"$287,054",-,-,"$287,054",100%
"1,102",Silence,"$286,942",-,-,"$286,942",100%
"1,103",Mijn vader is een detective: De wet van 3,"$286,807",-,-,"$286,807",100%
"1,104",Mad Bastards,"$286,531",-,-,"$286,531",100%
"1,105",The Interrupters,"$286,457","$282,448",98.6%,"$4,009",1.4%
"1,106",Den Sidste Rejse,"$286,342",-,-,"$286,342",100%
"1,107",Unresolved Sexual Tension 2011 Re-release,"$284,138",-,-,"$284,138",100%
"1,108",Zhong gui,"$281,934",-,-,"$281,934",100%
"1,109",Pater,"$280,477",-,-,"$280,477",100%
"1,110",Summer Window,"$280,408",-,-,"$280,408",100%
"1,111",Bastardi II 2011 Re-release,"$280,242",-,-,"$280,242",100%
"1,112",The Black Power Mixtape 1967-1975,"$280,025","$273,749",97.8%,"$6,276",2.2%
"1,113",The Showdown,"$277,996",-,-,"$277,996",100%
"1,114",Lock Destination,"$274,160",-,-,"$274,160",100%
"1,115",Bendeyar,"$272,999",-,-,"$272,999",100%
"1,116",The Princess and the Pilot,"$272,786",-,-,"$272,786",100%
"1,117",A Burning Hot Summer,"$272,484",-,-,"$272,484",100%
"1,118",Black Brown White,"$272,055",-,-,"$272,055",100%
"1,119",Heaven's Lost Property the Movie: The Angeloid of Clockwork,"$270,495",-,-,"$270,495",100%
"1,120",The Magic Crystal,"$269,695",-,-,"$269,695",100%
"1,121",Ein Tick anders,"$269,341",-,-,"$269,341",100%
"1,122",Conan O'Brien Can't Stop,"$267,965","$267,965",100%,-,-
"1,123",Munger Road,"$266,689","$266,689",100%,-,-
"1,124",Love Summer,"$266,648",-,-,"$266,648",100%
"1,125",When a City Falls,"$266,564",-,-,"$266,564",100%
"1,126",An Extremely Nutty Teacher,"$264,560",-,-,"$264,560",100%
"1,127",Lars y el misterio del portal,"$264,294",-,-,"$264,294",100%
"1,128",Phil Ochs: There But for Fortune,"$263,723","$263,723",100%,-,-
"1,129",Yin hun nan nu,"$263,507",-,-,"$263,507",100%
"1,130",Our Own Oslo,"$261,779",-,-,"$261,779",100%
"1,131",Tatanka,"$260,434",-,-,"$260,434",100%
"1,132",The First Assignment,"$260,294",-,-,"$260,294",100%
"1,133",Ana Badi'a Ya Wadi'a,"$260,039",-,-,"$260,039",100%
"1,134",Needle,"$259,185",-,-,"$259,185",100%
"1,135",Nodame Cantabile: The Movie II 2011 Re-release,"$258,686",-,-,"$258,686",100%
