Rank,Release Group,Worldwide,Domestic,%,Foreign,%
728,"Rock, Paper, Scissors","$1,511,190",-,-,"$1,511,190",100%
729,Miles from Anywhere,"$1,510,719",-,-,"$1,510,719",100%
730,Paris by Night,"$1,500,409",-,-,"$1,500,409",100%
731,Sione's 2: Unfinished Business,"$1,498,227",-,-,"$1,498,227",100%
732,The Artist and the Model,"$1,492,780","$127,958",8.6%,"$1,364,822",91.4%
733,Sint & Diego en de Magische Bron van Myra,"$1,491,436",-,-,"$1,491,436",100%
734,The Fierce Wife Final Episode,"$1,488,558",-,-,"$1,488,558",100%
735,High Rise Life - The Movie,"$1,484,924",-,-,"$1,484,924",100%
736,Dance Dance Dragon,"$1,479,052",-,-,"$1,479,052",100%
737,Zettl,"$1,478,340",-,-,"$1,478,340",100%
738,Wish You Were Here,"$1,471,571",-,-,"$1,471,571",100%
739,Jungle,"$1,463,441",-,-,"$1,463,441",100%
740,Fly Away,"$1,417,455",-,-,"$1,417,455",100%
741,Superstar,"$1,414,522",-,-,"$1,414,522",100%
742,Romancing in Thin Air,"$1,414,049",-,-,"$1,414,049",100%
743,Universal Soldier: Day of Reckoning,"$1,402,307","$5,460",0.4%,"$1,396,847",99.6%
744,My Wife Is 18 2012 Re-release,"$1,396,860",-,-,"$1,396,860",100%
745,Plop wordt kabouterkoning,"$1,390,262",-,-,"$1,390,262",100%
746,Housos vs. Authority,"$1,386,692",-,-,"$1,386,692",100%
747,"For a Good Time, Call...","$1,386,088","$1,251,749",90.3%,"$134,339",9.7%
748,Almost Che,"$1,371,808",-,-,"$1,371,808",100%
749,Yuma,"$1,369,780",-,-,"$1,369,780",100%
750,I Wake Up Yesterday,"$1,368,712",-,-,"$1,368,712",100%
751,Jan Dara: The Beginning,"$1,358,865",-,-,"$1,358,865",100%
752,Chasing Ice,"$1,358,668","$1,328,467",97.8%,"$30,201",2.2%
753,Berserk: The Golden Age Arc I - The Egg of the King,"$1,348,352",-,-,"$1,348,352",100%
754,Morgana,"$1,340,446",-,-,"$1,340,446",100%
755,As Luck Would Have It,"$1,340,269",-,-,"$1,340,269",100%
756,Student of the Year,"$1,337,281","$670,086",50.1%,"$667,195",49.9%
757,Maattrraan,"$1,327,035",-,-,"$1,327,035",100%
758,Larisa empisteftiko,"$1,323,261",-,-,"$1,323,261",100%
759,Die Friedensmission,"$1,319,938",-,-,"$1,319,938",100%
760,Erased,"$1,314,735",-,-,"$1,314,735",100%
761,Damsels in Distress,"$1,314,358","$1,008,455",76.7%,"$305,903",23.3%
762,Air Racers,"$1,309,987","$1,309,987",100%,-,-
763,One Night,"$1,309,473",-,-,"$1,309,473",100%
764,Ludwig II,"$1,307,807",-,-,"$1,307,807",100%
765,Something in the Air,"$1,305,473","$85,154",6.5%,"$1,220,319",93.5%
766,Gambler Husband Vs. Gambler Wife,"$1,303,794",-,-,"$1,303,794",100%
767,Lærkevej - til døden os skiller,"$1,302,638",-,-,"$1,302,638",100%
768,Saranae Osekai,"$1,300,181",-,-,"$1,300,181",100%
769,Solo en casa,"$1,273,291",-,-,"$1,273,291",100%
770,Tai ji 1: Cong ling kai shi,"$1,271,521","$212,094",16.7%,"$1,059,427",83.3%
771,Welcome Aboard,"$1,269,299",-,-,"$1,269,299",100%
772,Codename: Jackal,"$1,261,947",-,-,"$1,261,947",100%
773,Suddenly It's Magic,"$1,261,484",-,-,"$1,261,484",100%
774,Super Salaryman/Yod-Manut-Ngen-Duen,"$1,260,885",-,-,"$1,260,885",100%
775,Meerkats,"$1,259,616","$777,595",61.7%,"$482,021",38.3%
776,Hans Kloss: More Than Death at Stake,"$1,250,686",-,-,"$1,250,686",100%
777,Midnight's Children,"$1,243,980","$190,022",15.3%,"$1,053,958",84.7%
778,205: Room of Fear,"$1,239,888",-,-,"$1,239,888",100%
779,Dang ngo oi nei,"$1,235,086",-,-,"$1,235,086",100%
780,Tony 10,"$1,228,599",-,-,"$1,228,599",100%
781,Café de flore,"$1,227,259",-,-,"$1,227,259",100%
782,Themis,"$1,220,249",-,-,"$1,220,249",100%
783,Sister,"$1,218,174","$154,659",12.7%,"$1,063,515",87.3%
784,The Adventures of Huck Finn,"$1,217,451",-,-,"$1,217,451",100%
785,Woman Thou Art Loosed: On the 7th Day,"$1,213,128","$1,213,128",100%,-,-
786,Clandestine Childhood,"$1,212,354","$9,017",0.7%,"$1,203,337",99.3%
787,Corazon: Ang unang aswang,"$1,212,269",-,-,"$1,212,269",100%
788,Fast Girls,"$1,207,241",-,-,"$1,207,241",100%
789,1812. Ulanskaya ballada,"$1,206,794",-,-,"$1,206,794",100%
790,In the Shadow,"$1,202,940",-,-,"$1,202,940",100%
791,Tong que tai,"$1,199,568",-,-,"$1,199,568",100%
792,Seal Team Six: The Raid on Osama Bin Laden,"$1,198,120",-,-,"$1,198,120",100%
793,Kac Wawa,"$1,184,471",-,-,"$1,184,471",100%
794,Billi Pig,"$1,183,281",-,-,"$1,183,281",100%
795,The Innkeepers,"$1,169,750","$78,396",6.7%,"$1,091,354",93.3%
796,Dark Tide,"$1,167,612",-,-,"$1,167,612",100%
797,You Ain't Seen Nothin' Yet,"$1,166,740","$18,929",1.6%,"$1,147,811",98.4%
798,Cherry on the Cake,"$1,160,375",-,-,"$1,160,375",100%
799,Every Breath You Take,"$1,158,457",-,-,"$1,158,457",100%
800,Darling Companion,"$1,157,257","$793,815",68.6%,"$363,442",31.4%
801,Oblawa,"$1,157,078",-,-,"$1,157,078",100%
802,Ella and Friends,"$1,156,973",-,-,"$1,156,973",100%
803,Billa 2,"$1,155,290",-,-,"$1,155,290",100%
804,Liberal Arts,"$1,150,681","$327,345",28.4%,"$823,336",71.6%
805,Vares: The Path of the Righteous Men,"$1,145,111",-,-,"$1,145,111",100%
806,Steel Butterfly,"$1,135,569",-,-,"$1,135,569",100%
807,Bavaria - Traumreise durch Bayern,"$1,131,936",-,-,"$1,131,936",100%
808,Semi-Soet,"$1,127,059",-,-,"$1,127,059",100%
809,La suerte en tus manos,"$1,121,331",-,-,"$1,121,331",100%
810,Tabu,"$1,108,473",-,-,"$1,108,473",100%
811,Naked Harbour,"$1,107,210",-,-,"$1,107,210",100%
812,Un jour mon père viendra,"$1,107,131",-,-,"$1,107,131",100%
813,"Peace, Love & Misunderstanding","$1,105,020","$590,700",53.5%,"$514,320",46.5%
814,The Basement,"$1,100,000",-,-,"$1,100,000",100%
815,Hidden Moon,"$1,083,489",-,-,"$1,083,489",100%
816,"Welcome Home, Hayabusa","$1,080,837",-,-,"$1,080,837",100%
817,Oglum bak git,"$1,079,172",-,-,"$1,079,172",100%
818,The Orheim Company,"$1,076,947",-,-,"$1,076,947",100%
819,Big Love,"$1,075,830",-,-,"$1,075,830",100%
820,Seven Souls in the Skull Castle,"$1,074,459",-,-,"$1,074,459",100%
821,It Was the Son,"$1,073,326",-,-,"$1,073,326",100%
822,Victor and the Secret of Crocodile Mansion,"$1,066,490",-,-,"$1,066,490",100%
823,The Oogieloves in the Big Balloon Adventure,"$1,065,907","$1,065,907",100%,-,-
824,Viaje de generación,"$1,064,845",-,-,"$1,064,845",100%
825,Mystery,"$1,064,669",-,-,"$1,064,669",100%
826,Dangerous Ishq,"$1,062,825",-,-,"$1,062,825",100%
827,30° couleur,"$1,055,939",-,-,"$1,055,939",100%
828,4Some,"$1,052,344",-,-,"$1,052,344",100%
829,10 Rules for Falling in Love,"$1,050,875",-,-,"$1,050,875",100%
830,Made In Mexico,"$1,042,673","$151,133",14.5%,"$891,540",85.5%
831,Sat2Mon,"$1,041,616",-,-,"$1,041,616",100%
832,Vatertage - Opa über Nacht,"$1,039,680",-,-,"$1,039,680",100%
833,Unconditional,"$1,034,448","$1,005,800",97.2%,"$28,648",2.8%
834,Varg Veum - Kalde hjerter,"$1,033,226",-,-,"$1,033,226",100%
835,Nakajima Miyuki Live: Utatabi gekijouban,"$1,011,181",-,-,"$1,011,181",100%
836,The First Man,"$1,006,991",-,-,"$1,006,991",100%
837,Material,"$998,291",-,-,"$998,291",100%
838,Brasserie Romantiek,"$996,191",-,-,"$996,191",100%
839,Burn,"$996,103","$996,103",100%,-,-
840,Dark Impulse,"$993,275",-,-,"$993,275",100%
841,Nan Ren Ru Yi Fu,"$992,261",-,-,"$992,261",100%
842,Being Flynn,"$983,124","$540,152",54.9%,"$442,972",45.1%
843,Clues,"$976,621",-,-,"$976,621",100%
844,Sky Smile,"$972,778",-,-,"$972,778",100%
845,Trishna,"$967,672","$240,381",24.8%,"$727,291",75.2%
846,Çanakkale Çocuklari,"$964,953",-,-,"$964,953",100%
847,"Was weg is, is weg","$957,959",-,-,"$957,959",100%
848,Varg Veum - De døde har det godt,"$952,036",-,-,"$952,036",100%
849,Arrête de pleurer Pénélope,"$949,631",-,-,"$949,631",100%
850,El Santos vs la Tetona Mendoza,"$946,300",-,-,"$946,300",100%
851,Anubis: Het pad der 7 zonden 2012 Re-release,"$935,126",-,-,"$935,126",100%
852,Brammetje Baas,"$934,363",-,-,"$934,363",100%
853,The Fourth State,"$930,120",-,-,"$930,120",100%
854,De Club van Sinterklaas & Het Geheim van de Speelgoeddokter,"$928,242",-,-,"$928,242",100%
855,Destiny Road,"$926,114",-,-,"$926,114",100%
856,Blood from a Stone,"$925,344",-,-,"$925,344",100%
857,Natural Born Lovers,"$924,039",-,-,"$924,039",100%
858,Germany from Above,"$923,613",-,-,"$923,613",100%
859,ATM,"$921,752","$3,010",0.3%,"$918,742",99.7%
860,Back to 1942,"$918,487","$312,954",34.1%,"$605,533",65.9%
861,Er relajo der loro,"$912,939",-,-,"$912,939",100%
862,Fairy Tail: Priestess of the Phoenix,"$911,467",-,-,"$911,467",100%
863,The Gangster,"$909,528",-,-,"$909,528",100%
864,"Raul: O Início, o Fim e o Meio","$909,369",-,-,"$909,369",100%
865,Countdown,"$889,807",-,-,"$889,807",100%
866,Ai Weiwei: Never Sorry,"$881,661","$534,100",60.6%,"$347,561",39.4%
867,The Door,"$871,494",-,-,"$871,494",100%
868,The Illusionauts,"$869,352",-,-,"$869,352",100%
869,Operación E,"$868,792",-,-,"$868,792",100%
870,D' Kilabots Pogi Brothers Weh?!?,"$867,971",-,-,"$867,971",100%
871,Hor taew tak 4,"$858,219",-,-,"$858,219",100%
872,Das Hochzeitsvideo,"$857,682",-,-,"$857,682",100%
873,Pet Pals 2012 Re-release,"$857,407",-,-,"$857,407",100%
874,Vares: Tango of Darkness,"$855,802",-,-,"$855,802",100%
875,Date,"$849,776",-,-,"$849,776",100%
876,Blood-C: The Last Dark,"$846,261",-,-,"$846,261",100%
877,Yes or No: Come Back to Me,"$843,210",-,-,"$843,210",100%
878,The Pursuit of Unhappiness,"$841,747",-,-,"$841,747",100%
879,The Last Elvis,"$841,317",-,-,"$841,317",100%
880,O Diário de Tati,"$837,709",-,-,"$837,709",100%
881,Goat Story with Cheese,"$837,373",-,-,"$837,373",100%
882,Khiladi 786,"$835,095","$379,466",45.4%,"$455,629",54.6%
883,Do Not Disturb,"$832,150",-,-,"$832,150",100%
884,The Green Planet,"$830,214",-,-,"$830,214",100%
885,Signál,"$825,261",-,-,"$825,261",100%
886,Extraños en la noche,"$823,204",-,-,"$823,204",100%
887,To Be King,"$813,373",-,-,"$813,373",100%
888,Short Stories,"$809,738",-,-,"$809,738",100%
889,Bill W.,"$809,590","$809,590",100%,-,-
890,Escape,"$807,673",-,-,"$807,673",100%
891,Berserk: The Golden Age Arc I - The Egg of the King 2012 Re-release,"$804,258",-,-,"$804,258",100%
892,My Lucky Star,"$800,299",-,-,"$800,299",100%
893,The Silent War,"$800,270",-,-,"$800,270",100%
894,OMG: Oh My God!,"$792,634",-,-,"$792,634",100%
895,Thin Ice,"$790,421","$790,421",100%,-,-
896,My Name Is Love,"$779,658",-,-,"$779,658",100%
897,American Masters: Woody Allen: A Documentary,"$778,621",-,-,"$778,621",100%
898,Excuse Me,"$768,538",-,-,"$768,538",100%
899,Home for the Weekend,"$762,777",-,-,"$762,777",100%
900,Paddle Pop Adventures 2: Journey Into the Kingdom,"$755,073",-,-,"$755,073",100%
901,The Terminal Trust,"$745,039",-,-,"$745,039",100%
902,Mid Road Gang 2,"$741,600",-,-,"$741,600",100%
903,Vicky Donor,"$739,085","$549,001",74.3%,"$190,084",25.7%
904,10 jours en or,"$737,228",-,-,"$737,228",100%
905,Professor Kosta Vujic's Hat,"$736,843",-,-,"$736,843",100%
906,Mae Nak 3D,"$728,094",-,-,"$728,094",100%
907,Castle in the Sky 2012 Re-release,"$725,189",-,-,"$725,189",100%
908,Tale of a Forest,"$724,248",-,-,"$724,248",100%
909,Combat Girls,"$718,808",-,-,"$718,808",100%
910,Quiz,"$718,409",-,-,"$718,409",100%
911,Omamamia,"$716,783",-,-,"$716,783",100%
912,Imperfect,"$715,958",-,-,"$715,958",100%
913,The Shining 2012 Re-release,"$715,736","$342,749",47.9%,"$372,987",52.1%
914,Ill Manors,"$714,441",-,-,"$714,441",100%
915,Along the Way,"$713,129",-,-,"$713,129",100%
916,The Deep,"$713,108",-,-,"$713,108",100%
917,"Janosch: Komm, wir finden einen Schatz","$709,626",-,-,"$709,626",100%
918,The Last House on the Left 2012 Re-release,"$706,170",-,-,"$706,170",100%
919,Manslaughter,"$705,949",-,-,"$705,949",100%
920,90 Minutes,"$703,803",-,-,"$703,803",100%
921,The Mommy Returns,"$701,389",-,-,"$701,389",100%
922,Our Children,"$700,215","$23,203",3.3%,"$677,012",96.7%
923,Shapito-shou: Lyubov i druzhba,"$696,511",-,-,"$696,511",100%
924,Ferrari Ki Sawaari,"$689,861","$434,107",62.9%,"$255,754",37.1%
925,Vettai,"$687,636","$204,373",29.7%,"$483,263",70.3%
926,Black's Game,"$686,545",-,-,"$686,545",100%
927,The Drudgery Train,"$683,056",-,-,"$683,056",100%
928,Vares: Gambling Chip,"$677,482",-,-,"$677,482",100%
929,Beyond the Hills,"$673,493","$124,919",18.5%,"$548,574",81.5%
930,The Polar Express 2012 IMAX Release,"$669,289","$669,289",100%,-,-
931,Tai Chi 2: The Hero Rises,"$668,484","$35,067",5.2%,"$633,417",94.8%
932,Girlfriend Boyfriend,"$667,626","$64,414",9.6%,"$603,212",90.4%
933,Someday This Pain Will Be Useful to You,"$666,922",-,-,"$666,922",100%
934,Deano and Nige's Best Last Day Ever,"$666,832",-,-,"$666,832",100%
935,A Bottle in the Gaza Sea,"$666,011","$5,872",0.9%,"$660,139",99.1%
936,Pirate TV,"$662,986",-,-,"$662,986",100%
937,The Goods,"$659,554",-,-,"$659,554",100%
938,El mundo es nuestro,"$656,882",-,-,"$656,882",100%
939,Jatt & Juliet,"$653,479",-,-,"$653,479",100%
940,Carry on Jatta,"$648,911",-,-,"$648,911",100%
941,Fanatics,"$648,557",-,-,"$648,557",100%
942,Storage 24,"$646,175",$72,<0.1%,"$646,103",100%
943,Dracula 3D,"$643,758","$8,139",1.3%,"$635,619",98.7%
944,Love and Honor,"$641,929","$19,684",3.1%,"$622,245",96.9%
945,Panya Raenu 2,"$641,108",-,-,"$641,108",100%
946,Museum Hours,"$639,121","$561,457",87.8%,"$77,664",12.2%
947,Into the White,"$636,469",-,-,"$636,469",100%
948,Not Fade Away,"$636,399","$610,792",96%,"$25,607",4%
949,Shut Up and Play the Hits,"$629,107","$510,334",81.1%,"$118,773",18.9%
950,Invader,"$628,677",-,-,"$628,677",100%
951,When the Lights Went Out,"$627,716",-,-,"$627,716",100%
952,Twixt,"$627,327",-,-,"$627,327",100%
953,Secret of the Wings,"$627,018",-,-,"$627,018",100%
954,Beyond the Oneday - Story of 2PM and 2AM,"$624,084",-,-,"$624,084",100%
955,Kings & Rats,"$620,926",-,-,"$620,926",100%
956,Betrayal,"$620,040",-,-,"$620,040",100%
957,"Néstor Kirchner, la película","$616,205",-,-,"$616,205",100%
958,Die Wonderwerker,"$612,755",-,-,"$612,755",100%
959,Bolshaya rzhaka,"$612,481",-,-,"$612,481",100%
960,Tango libre,"$612,377",-,-,"$612,377",100%
961,In Another Country,"$611,365","$25,079",4.1%,"$586,286",95.9%
962,Dead Before Dawn 3D,"$608,881",-,-,"$608,881",100%
963,Amorosa: The Revenge,"$608,173",-,-,"$608,173",100%
964,Shambala,"$607,917",-,-,"$607,917",100%
965,Boy Pick-Up: The Movie,"$607,200",-,-,"$607,200",100%
966,Kaos örümcek agi,"$606,190",-,-,"$606,190",100%
967,"Allez, Eddy!","$599,888",-,-,"$599,888",100%
968,Waiting for the Hearse,"$596,550",-,-,"$596,550",100%
969,Blue Like Jazz,"$595,018","$595,018",100%,-,-
970,The Broken 2012 Re-release,"$592,509",-,-,"$592,509",100%
971,Compliance,"$592,116","$319,285",53.9%,"$272,831",46.1%
972,Storm Surfers 3D,"$589,945","$117,090",19.8%,"$472,855",80.2%
973,Thunderstruck,"$587,211","$587,211",100%,-,-
974,La pelea de mi vida,"$586,530",-,-,"$586,530",100%
975,Undefeated,"$583,844","$562,218",96.3%,"$21,626",3.7%
976,The Flat,"$583,443","$471,842",80.9%,"$111,601",19.1%
977,7 Sea Pirates,"$582,094",-,-,"$582,094",100%
978,A Mother's Story,"$574,764",-,-,"$574,764",100%
979,Like Someone in Love,"$562,878","$239,056",42.5%,"$323,822",57.5%
980,Diva 2012 Re-release,"$551,006",-,-,"$551,006",100%
981,Of All the Things,"$542,932",-,-,"$542,932",100%
982,My Cactus Heart,"$542,331",-,-,"$542,331",100%
983,Move,"$542,086",-,-,"$542,086",100%
984,Poslednyaya skazka Rity,"$541,362",-,-,"$541,362",100%
985,Sean Banan inuti Seanfrika,"$539,841",-,-,"$539,841",100%
986,"High Heels, Low Tide","$537,451",-,-,"$537,451",100%
987,Players,"$536,945",-,-,"$536,945",100%
988,Frozen Silence,"$536,761",-,-,"$536,761",100%
989,Talenttyven,"$536,147",-,-,"$536,147",100%
990,Home kwamrak kwamsuk kwam songjam,"$535,678",-,-,"$535,678",100%
991,Body Fat Index of Love,"$535,433",-,-,"$535,433",100%
992,Phoenix 11·23,"$534,683",-,-,"$534,683",100%
993,Spicy Beauty Queen of Bangkok 2,"$534,073",-,-,"$534,073",100%
994,Die Thomaner,"$524,132",-,-,"$524,132",100%
995,Cinderella 3D,"$520,859",-,-,"$520,859",100%
996,Jonas,"$518,018",-,-,"$518,018",100%
997,Doomsday Book,"$517,717",-,-,"$517,717",100%
998,Podaa Podi,"$515,031",-,-,"$515,031",100%
999,Bana Bir Soygun Yaz,"$510,207",-,-,"$510,207",100%
"1,000",Zenne Dancer,"$509,253",-,-,"$509,253",100%
"1,001",Patlak Sokaklar: Gerzomat,"$508,656",-,-,"$508,656",100%
"1,002",Gimme the Power,"$508,139",-,-,"$508,139",100%
"1,003",Jaws 2012 Re-release,"$507,140",-,-,"$507,140",100%
"1,004",Futtkastu Ozaki Yutaka Yokohama Arena,"$501,744",-,-,"$501,744",100%
"1,005",Neethaane En Ponvasantham,"$501,432",-,-,"$501,432",100%
"1,006",Smashed,"$499,725","$376,597",75.4%,"$123,128",24.6%
"1,007",Asana Travelogue,"$499,623",-,-,"$499,623",100%
"1,008",500 manbul,"$496,998",-,-,"$496,998",100%
"1,009",Not Suitable for Children,"$495,760",-,-,"$495,760",100%
"1,010",Kokoko,"$495,379",-,-,"$495,379",100%
"1,011",Gnade,"$492,828",-,-,"$492,828",100%
"1,012",Back to the Sea,"$490,000",-,-,"$490,000",100%
"1,013",What Richard Did,"$488,327","$2,749",0.6%,"$485,578",99.4%
"1,014",Little Anna and the Tall Uncle,"$484,423",-,-,"$484,423",100%
"1,015",Bekas,"$479,226",-,-,"$479,226",100%
"1,016",Ghost on Air,"$478,792",-,-,"$478,792",100%
"1,017",Second Chance 2012 Re-release,"$478,712",-,-,"$478,712",100%
"1,018",The Music According to Antonio Carlos Jobim,"$477,146",-,-,"$477,146",100%
"1,019",The Babymakers,"$475,511","$7,889",1.7%,"$467,622",98.3%
"1,020",Rak Sud Teen,"$475,290",-,-,"$475,290",100%
"1,021",The Day of the Crows,"$473,104",-,-,"$473,104",100%
"1,022",You & Me Forever,"$471,159",-,-,"$471,159",100%
"1,023",Greedy Ghost,"$469,823",-,-,"$469,823",100%
"1,024",Days of Grace,"$467,572",-,-,"$467,572",100%
"1,025",Fairy Tale Killer,"$467,327",-,-,"$467,327",100%
"1,026",Neighboring Sounds,"$465,082","$60,255",13%,"$404,827",87%
"1,027",Bully,"$461,405","$279,202",60.5%,"$182,203",39.5%
"1,028",Wolwedans in die Skemer,"$461,245",-,-,"$461,245",100%
"1,029",Kahaani,"$459,234",-,-,"$459,234",100%
"1,030",Freelancers,"$456,350",-,-,"$456,350",100%
"1,031",Lola Versus,"$455,754","$252,603",55.4%,"$203,151",44.6%
"1,032",Miss Farkku-Suomi,"$453,178",-,-,"$453,178",100%
"1,033",Rak Wei Hei,"$451,995",-,-,"$451,995",100%
"1,034",Gekijouban Tenpesuto 3D 2012 Re-release,"$449,518",-,-,"$449,518",100%
"1,035",Code Geass: Akito the Exiled - The Wyvern Arrives,"$447,630",-,-,"$447,630",100%
"1,036",David et Madame Hansen,"$446,644",-,-,"$446,644",100%
"1,037",F Tipi Film,"$439,666",-,-,"$439,666",100%
"1,038",Triad,"$439,263",-,-,"$439,263",100%
"1,039",My Sassy Hubby,"$438,712",-,-,"$438,712",100%
"1,040",Vasco Live,"$437,611",-,-,"$437,611",100%
"1,041",Balancing Act,"$437,143",-,-,"$437,143",100%
"1,042",G'mor Evian!,"$430,683",-,-,"$430,683",100%
"1,043",Pauline détective,"$430,574",-,-,"$430,574",100%
"1,044",Grabbers,"$427,335",-,-,"$427,335",100%
"1,045",Sound of My Voice,"$424,088","$408,015",96.2%,"$16,073",3.8%
"1,046",Fraktus - Das letzte Kapitel der Musikgeschichte,"$423,477",-,-,"$423,477",100%
"1,047",Cash Flow,"$422,802",-,-,"$422,802",100%
"1,048",En fuera de juego,"$420,332",-,-,"$420,332",100%
"1,049",Una donna per la vita,"$420,202",-,-,"$420,202",100%
"1,050",Childish Games,"$419,559",-,-,"$419,559",100%
"1,051",Almost 18,"$419,125",-,-,"$419,125",100%
"1,052",Pretville,"$415,102",-,-,"$415,102",100%
"1,053",Orange Honey,"$414,849",-,-,"$414,849",100%
"1,054",The Moth Diaries,"$413,035","$3,838",0.9%,"$409,197",99.1%
"1,055",Belle du Seigneur,"$408,909",-,-,"$408,909",100%
"1,056",Project 577,"$407,743",-,-,"$407,743",100%
"1,057",Bliss,"$402,707",-,-,"$402,707",100%
"1,058",Laurence Anyways,"$399,784",-,-,"$399,784",100%
"1,059",I Belong,"$399,643",-,-,"$399,643",100%
"1,060",Gokaiger Goseiger Super Sentai 199 Hero Great Battle 2012 Re-release,"$398,127",-,-,"$398,127",100%
"1,061",Hunger 2012 Re-release,"$397,707",-,-,"$397,707",100%
"1,062",Larin izbor: Izgubljeni princ,"$395,077",-,-,"$395,077",100%
"1,063",God Bless America,"$393,880","$122,550",31.1%,"$271,330",68.9%
"1,064","I, Anna","$391,413",-,-,"$391,413",100%
"1,065",Detropia,"$390,024","$390,024",100%,-,-
"1,066",Cosimo and Nicole,"$389,907",-,-,"$389,907",100%
"1,067",Quand je serai petit,"$389,798",-,-,"$389,798",100%
"1,068",Possessions,"$388,635",-,-,"$388,635",100%
"1,069",Keep the Lights On,"$388,331","$246,112",63.4%,"$142,219",36.6%
"1,070",Tropicália,"$387,448",-,-,"$387,448",100%
"1,071",Black Out,"$385,731",-,-,"$385,731",100%
"1,072",Non me lo dire,"$382,931",-,-,"$382,931",100%
"1,073",Paseo de Oficina,"$382,127",-,-,"$382,127",100%
"1,074",Rhino Season,"$381,529",-,-,"$381,529",100%
"1,075",The Blue Tiger,"$381,214",-,-,"$381,214",100%
"1,076",Promise Time,"$380,000",-,-,"$380,000",100%
"1,077",Laz Vampir Tirakula,"$379,520",-,-,"$379,520",100%
"1,078",Paul Kelly - Stories of Me,"$375,661",-,-,"$375,661",100%
"1,079",The Bounty,"$374,343",-,-,"$374,343",100%
"1,080",The Conductor,"$372,944",-,-,"$372,944",100%
"1,081",All'ultima spiaggia,"$369,943",-,-,"$369,943",100%
"1,082",Room 237,"$367,406","$296,359",80.7%,"$71,047",19.3%
"1,083",The Entrepreneur,"$365,872",-,-,"$365,872",100%
"1,084",Cendrillon,"$363,504",-,-,"$363,504",100%
"1,085",The Crossing,"$361,715",-,-,"$361,715",100%
"1,086",Lagenda Budak Setan,"$356,007",-,-,"$356,007",100%
"1,087",Eiga Juerupetto: Suîtsu dansu purinsesu,"$355,395",-,-,"$355,395",100%
"1,088",Hello I Must Be Going,"$354,939","$106,709",30.1%,"$248,230",69.9%
"1,089",Over the Edge,"$351,723",-,-,"$351,723",100%
"1,090",Bitch Hug,"$350,557",-,-,"$350,557",100%
"1,091",My Horrible Grandma,"$344,437",-,-,"$344,437",100%
"1,092",De tu ventana a la mía,"$343,885",-,-,"$343,885",100%
"1,093",Vulnerables,"$343,138",-,-,"$343,138",100%
"1,094",McDull: Pork of Music,"$343,049",-,-,"$343,049",100%
"1,095",For Love's Sake,"$342,330",-,-,"$342,330",100%
"1,096",Tellement proches 2012 Re-release,"$341,989",-,-,"$341,989",100%
"1,097",Love and Other Troubles,"$341,318",-,-,"$341,318",100%
"1,098",Red Hook Summer,"$338,803","$338,803",100%,-,-
"1,099",Bu Son Olsun,"$338,167",-,-,"$338,167",100%
"1,100",Dark Horse,"$337,150","$166,228",49.3%,"$170,922",50.7%
"1,101",Heaven and Hell,"$335,642",-,-,"$335,642",100%
"1,102",Iskateli priklyucheniy,"$333,696",-,-,"$333,696",100%
"1,103",Something from Nothing: The Art of Rap,"$333,388","$288,000",86.4%,"$45,388",13.6%
"1,104",I Am Eleven,"$333,355",-,-,"$333,355",100%
"1,105",Shores of Hope,"$332,059",-,-,"$332,059",100%
"1,106",Maria Wern: Inte ens det förflutna,"$330,432",-,-,"$330,432",100%
"1,107",The Last Sentence,"$328,005","$62,506",19.1%,"$265,499",80.9%
"1,108",First Kiss,"$327,436",-,-,"$327,436",100%
"1,109",You Will Be My Son 2012 Re-release,"$326,061","$285,151",87.5%,"$40,910",12.5%
"1,110",The Central Park Five,"$325,653","$325,653",100%,-,-
"1,111",Lotte and the Moonstone Secret 2012 Re-release,"$325,151",-,-,"$325,151",100%
"1,112",Juan of the Dead,"$324,834","$18,000",5.5%,"$306,834",94.5%
"1,113",First Time,"$324,263",-,-,"$324,263",100%
"1,114",Three Worlds,"$323,748","$3,952",1.2%,"$319,796",98.8%
"1,115",SüperTürk,"$321,423",-,-,"$321,423",100%
"1,116",Double Trouble,"$321,081","$44,788",13.9%,"$276,293",86.1%
"1,117",Sub khu ku lok,"$320,411",-,-,"$320,411",100%
"1,118",Operazione vacanze,"$319,265",-,-,"$319,265",100%
"1,119",West of Memphis,"$318,317","$310,154",97.4%,"$8,163",2.6%
"1,120",Soledad y Larguirucho,"$315,938",-,-,"$315,938",100%
"1,121",Tell No One,"$314,543",-,-,"$314,543",100%
"1,122",N'apcaz simdi?,"$314,240",-,-,"$314,240",100%
"1,123",Fuck Up,"$314,224",-,-,"$314,224",100%
"1,124",Hidden 2012 Re-release,"$313,768",-,-,"$313,768",100%
"1,125",War Witch,"$313,387","$70,544",22.5%,"$242,843",77.5%
"1,126",Gaturro 2012 Re-release,"$312,939",-,-,"$312,939",100%
"1,127",Berberian Sound Studio,"$312,757","$38,493",12.3%,"$274,264",87.7%
"1,128",The Woodsman and the Rain,"$312,542",-,-,"$312,542",100%
"1,129",Oldies But Goldies,"$311,280",-,-,"$311,280",100%
"1,130",Kill Zombie!,"$311,245",-,-,"$311,245",100%
"1,131",I Do Bidoo Bidoo: Heto nApo sila!,"$310,020",-,-,"$310,020",100%
"1,132",New Perfect Two,"$309,845",-,-,"$309,845",100%
