Rank,Release Group,Worldwide,Domestic,%,Foreign,%
732,The Kings of Summer,"$1,501,595","$1,315,590",87.6%,"$186,005",12.4%
733,Azotes De Barrio,"$1,498,137",-,-,"$1,498,137",100%
734,Violette,"$1,492,884",-,-,"$1,492,884",100%
735,Must Be... Love,"$1,489,456",-,-,"$1,489,456",100%
736,Haunter,"$1,489,366",-,-,"$1,489,366",100%
737,A Chair on the Plains,"$1,488,461",-,-,"$1,488,461",100%
738,Vehicle 19,"$1,473,445",-,-,"$1,473,445",100%
739,Jimmy P: Psychotherapy Of A Plains Indian,"$1,470,582","$30,283",2.1%,"$1,440,299",97.9%
740,Sabit Kanca,"$1,468,033",-,-,"$1,468,033",100%
741,Ethics with Anger,"$1,449,039",-,-,"$1,449,039",100%
742,12 mesyatsev,"$1,444,235",-,-,"$1,444,235",100%
743,Besharam,"$1,443,479","$679,866",47.1%,"$763,613",52.9%
744,Ainoat oikeat,"$1,441,699",-,-,"$1,441,699",100%
745,Alfie Atkins,"$1,440,284",-,-,"$1,440,284",100%
746,Nordvest,"$1,438,385",-,-,"$1,438,385",100%
747,Life Feels Good,"$1,436,077",-,-,"$1,436,077",100%
748,Kai Po Che,"$1,435,272","$1,122,527",78.2%,"$312,745",21.8%
749,Tattah,"$1,427,136",-,-,"$1,427,136",100%
750,Touch of the Light,"$1,423,127",-,-,"$1,423,127",100%
751,Sokrovishcha O.K.,"$1,421,842",-,-,"$1,421,842",100%
752,The Priest's Children,"$1,417,453",-,-,"$1,417,453",100%
753,Parkland,"$1,412,181","$653,651",46.3%,"$758,530",53.7%
754,Just a Sigh,"$1,406,331","$75,531",5.4%,"$1,330,800",94.6%
755,On My Dead Body,"$1,397,103",-,-,"$1,397,103",100%
756,Call Center Girl,"$1,393,773",-,-,"$1,393,773",100%
757,Journey to the Christmas Star 2013 Re-release,"$1,388,423",-,-,"$1,388,423",100%
758,Ctyrlístek ve sluzbách krále,"$1,383,366",-,-,"$1,383,366",100%
759,Les invincibles,"$1,375,474",-,-,"$1,375,474",100%
760,Pas très normales activités,"$1,374,020",-,-,"$1,374,020",100%
761,Miffy the Movie,"$1,371,484",-,-,"$1,371,484",100%
762,Sacro Gra,"$1,369,486",-,-,"$1,369,486",100%
763,The Devil's Path,"$1,364,339",-,-,"$1,364,339",100%
764,It Happened in Saint-Tropez,"$1,336,832",-,-,"$1,336,832",100%
765,Sinterklaas en de pepernoten chaos,"$1,336,791",-,-,"$1,336,791",100%
766,The Ultimate Life,"$1,327,841","$1,327,841",100%,-,-
767,Catch the Dream,"$1,326,418",-,-,"$1,326,418",100%
768,Player,"$1,322,650",-,-,"$1,322,650",100%
769,The Look of Love,"$1,318,468","$21,252",1.6%,"$1,297,216",98.4%
770,Dom Hemingway,"$1,307,599","$523,511",40%,"$784,088",60%
771,Nobody's Perfect,"$1,303,993",-,-,"$1,303,993",100%
772,A Story of Yonosuke,"$1,297,047",-,-,"$1,297,047",100%
773,Maichur Tongloblu,"$1,294,310",-,-,"$1,294,310",100%
774,Switch 2013 Re-release,"$1,291,136",-,-,"$1,291,136",100%
775,Young and Dangerous: Reloaded,"$1,290,173",-,-,"$1,290,173",100%
776,Momzillas,"$1,284,220",-,-,"$1,284,220",100%
777,Un giorno devi andare,"$1,279,336",-,-,"$1,279,336",100%
778,Mr. & Mrs. Player,"$1,273,719",-,-,"$1,273,719",100%
779,Why Don't You Play in Hell?,"$1,265,872","$28,534",2.3%,"$1,237,338",97.7%
780,Last Summer,"$1,253,865",-,-,"$1,253,865",100%
781,For a Woman,"$1,252,416","$32,286",2.6%,"$1,220,130",97.4%
782,Demi-soeur,"$1,251,642",$943,<0.1%,"$1,250,699",99.9%
783,Victoria,"$1,239,475",-,-,"$1,239,475",100%
784,Studio illegale,"$1,233,681",-,-,"$1,233,681",100%
785,Mi rifaccio vivo,"$1,230,130",-,-,"$1,230,130",100%
786,Cementerio General,"$1,227,140",-,-,"$1,227,140",100%
787,Satyagraha,"$1,223,419","$738,525",60.4%,"$484,894",39.6%
788,The Taste of Apple Seeds,"$1,220,549",-,-,"$1,220,549",100%
789,Jungle Master,"$1,220,000",-,-,"$1,220,000",100%
790,My Boyfriends,"$1,220,000",-,-,"$1,220,000",100%
791,Ilo Ilo,"$1,216,181","$56,773",4.7%,"$1,159,408",95.3%
792,The Mark of the Angels - Miserere,"$1,215,557",-,-,"$1,215,557",100%
793,The Three Musketeers,"$1,214,919",-,-,"$1,214,919",100%
794,Jan Dara: The Finale,"$1,214,517",-,-,"$1,214,517",100%
795,Empire State,"$1,212,500",-,-,"$1,212,500",100%
796,Bad Fucking,"$1,211,256",-,-,"$1,211,256",100%
797,Inequality for All,"$1,205,273","$1,205,273",100%,-,-
798,Phantom,"$1,197,759","$1,034,589",86.4%,"$163,170",13.6%
799,The Contest: To the Stars and Back,"$1,195,034",-,-,"$1,195,034",100%
800,Attila Marcel,"$1,189,463",-,-,"$1,189,463",100%
801,Mt. Zion,"$1,185,102",-,-,"$1,185,102",100%
802,Who Killed Bambi?,"$1,181,040",-,-,"$1,181,040",100%
803,Kamenák 4,"$1,180,139",-,-,"$1,180,139",100%
804,The Audience,"$1,174,182",-,-,"$1,174,182",100%
805,Raanjhanaa,"$1,171,761","$903,232",77.1%,"$268,529",22.9%
806,Bu Iste Bir Yalnizlik Var,"$1,168,197",-,-,"$1,168,197",100%
807,Ci vuole un gran fisico,"$1,158,451",-,-,"$1,158,451",100%
808,Bobby and the Ghost Hunters,"$1,144,556",-,-,"$1,144,556",100%
809,Drift,"$1,135,498",-,-,"$1,135,498",100%
810,Feuten: Het Feestje,"$1,134,795",-,-,"$1,134,795",100%
811,Stranger by the Lake,"$1,131,241","$325,196",28.7%,"$806,045",71.3%
812,In the Name Of,"$1,127,938","$9,883",0.9%,"$1,118,055",99.1%
813,The Girl with Nine Wigs,"$1,123,902",-,-,"$1,123,902",100%
814,Gagarin. Pervyy v kosmose,"$1,121,976",-,-,"$1,121,976",100%
815,Bebe,"$1,118,572",-,-,"$1,118,572",100%
816,The Selfish Giant,"$1,114,027","$12,189",1.1%,"$1,101,838",98.9%
817,Max Three,"$1,113,235",-,-,"$1,113,235",100%
818,The Turning,"$1,110,918",-,-,"$1,110,918",100%
819,Game of Truth,"$1,102,806",-,-,"$1,102,806",100%
820,Hokus pokus Albert Åberg,"$1,094,765",-,-,"$1,094,765",100%
821,Return to Nim's Island,"$1,084,695",-,-,"$1,084,695",100%
822,To Fool a Thief,"$1,073,290",-,-,"$1,073,290",100%
823,Killing Season,"$1,071,322","$39,881",3.7%,"$1,031,441",96.3%
824,A Song for Mama,"$1,068,979",-,-,"$1,068,979",100%
825,00 Schneider - Im Wendekreis der Eidechse,"$1,061,348",-,-,"$1,061,348",100%
826,Asphalt Playground,"$1,060,094",-,-,"$1,060,094",100%
827,Top Star,"$1,059,692",-,-,"$1,059,692",100%
828,Seytan-i racim,"$1,052,403",-,-,"$1,052,403",100%
829,Borgman,"$1,052,010","$57,474",5.5%,"$994,536",94.5%
830,No One Lives,"$1,048,704","$74,918",7.1%,"$973,786",92.9%
831,Imagine,"$1,045,292",-,-,"$1,045,292",100%
832,Above Dark Waters,"$1,045,022",-,-,"$1,045,022",100%
833,Mortician,"$1,041,725",-,-,"$1,041,725",100%
834,Ambassada,"$1,032,822",-,-,"$1,032,822",100%
835,Ain't Them Bodies Saints,"$1,031,243","$396,519",38.5%,"$634,724",61.5%
836,The Golden Dream,"$1,021,223",-,-,"$1,021,223",100%
837,Days of Wrath,"$1,018,646",-,-,"$1,018,646",100%
838,Passione sinistra,"$1,010,312",-,-,"$1,010,312",100%
839,Johan Falk: Kodnamn: Lisa,"$1,005,404",-,-,"$1,005,404",100%
840,Love in the End,"$997,852",-,-,"$997,852",100%
841,Angélique,"$996,304",-,-,"$996,304",100%
842,Erkek tarafi testosteron,"$994,165",-,-,"$994,165",100%
843,Child's Pose,"$994,126","$97,170",9.8%,"$896,956",90.2%
844,Labyrinth 2018 Re-release,"$993,336","$993,336",100%,-,-
845,Ella and Friends 2,"$992,897",-,-,"$992,897",100%
846,Oggy and the Cockroaches: The Movie,"$985,463",-,-,"$985,463",100%
847,Mr. Pip,"$977,855","$1,714",0.2%,"$976,141",99.8%
848,Stuck in Love.,"$977,671","$81,071",8.3%,"$896,600",91.7%
849,Habbet Loulou,"$970,705",-,-,"$970,705",100%
850,Giovanni Improtta,"$957,190",-,-,"$957,190",100%
851,"Nena, saludame al Diego","$946,279",-,-,"$946,279",100%
852,Honey,"$935,304",-,-,"$935,304",100%
853,Angel Home,"$933,545",-,-,"$933,545",100%
854,The Ideal City,"$933,259",-,-,"$933,259",100%
855,Vay basimiza gelenler,"$932,904",-,-,"$932,904",100%
856,Rue Mandar,"$929,109",-,-,"$929,109",100%
857,How I Live Now,"$925,762","$60,213",6.5%,"$865,549",93.5%
858,Jackie 2013 Re-release,"$923,650",-,-,"$923,650",100%
859,Ghost Child,"$917,587",-,-,"$917,587",100%
860,Gippi,"$917,036",-,-,"$917,036",100%
861,A Lady in Paris,"$914,900",-,-,"$914,900",100%
862,Last Minute,"$913,453",-,-,"$913,453",100%
863,Akalyptos,"$909,761",-,-,"$909,761",100%
864,Generation Iron,"$901,649","$849,521",94.2%,"$52,128",5.8%
865,The Legend of Sarila,"$895,128",-,-,"$895,128",100%
866,Sierpniowe niebo. 63 dni chwaly,"$892,817",-,-,"$892,817",100%
867,The Serialist,"$888,734",-,-,"$888,734",100%
868,Alone Yet Not Alone,"$887,851","$887,851",100%,-,-
869,Love in the Rain,"$870,501",-,-,"$870,501",100%
870,God's Slave,"$861,895",-,-,"$861,895",100%
871,A Touch of Sin,"$854,891","$154,120",18%,"$700,771",82%
872,Buddies,"$852,138",-,-,"$852,138",100%
873,Angry Kid,"$850,000",-,-,"$850,000",100%
874,When the Love Is Gone,"$843,124",-,-,"$843,124",100%
875,Hôtel Normandy,"$836,709","$4,640",0.6%,"$832,069",99.4%
876,"Zoran, My Nephew the Idiot","$834,060",-,-,"$834,060",100%
877,"Sue, Mai & Sawa: Righting the Girl Ship","$831,902",-,-,"$831,902",100%
878,La fleur de l'âge,"$830,435",-,-,"$830,435",100%
879,Spark,"$830,000",-,-,"$830,000",100%
880,Byzantium,"$828,284","$89,237",10.8%,"$739,047",89.2%
881,Sources of Life,"$821,276",-,-,"$821,276",100%
882,Ku! Kin-dza-dza,"$817,156",-,-,"$817,156",100%
883,Ayas,"$814,348",-,-,"$814,348",100%
884,Age of Uprising: The Legend of Michael Kohlhaas,"$813,550","$3,313",0.4%,"$810,237",99.6%
885,My Little Hero,"$811,361",-,-,"$811,361",100%
886,Martin a Venuse,"$810,999",-,-,"$810,999",100%
887,The Soccer Way,"$810,000",-,-,"$810,000",100%
888,V/H/S/2,"$805,574","$21,833",2.7%,"$783,741",97.3%
889,Hours,"$801,983",-,-,"$801,983",100%
890,App,"$798,139",-,-,"$798,139",100%
891,Podejrzani zakochani,"$795,635",-,-,"$795,635",100%
892,Vishwaroopam,"$791,040",-,-,"$791,040",100%
893,A Symphony of Summits: The Alps from Above,"$790,998",-,-,"$790,998",100%
894,Lootera,"$789,671","$581,813",73.7%,"$207,858",26.3%
895,Piet Piraat en het zeemonster,"$789,649",-,-,"$789,649",100%
896,Universitari - Molto più che amici,"$787,423",-,-,"$787,423",100%
897,Echoes from the Dead,"$786,766",-,-,"$786,766",100%
898,The Stone Roses: Made of Stone,"$784,111",-,-,"$784,111",100%
899,HK: Forbidden Super Hero,"$779,893",-,-,"$779,893",100%
900,Coming out,"$778,670",-,-,"$778,670",100%
901,Leve Boerenliefde,"$776,536",-,-,"$776,536",100%
902,Going Our Way 2,"$776,455",-,-,"$776,455",100%
903,Playing Dead,"$772,878",-,-,"$772,878",100%
904,Grand Masti,"$770,535","$413,903",53.7%,"$356,632",46.3%
905,Kung Fu Divas,"$764,074",-,-,"$764,074",100%
906,Chez Nous,"$761,677",-,-,"$761,677",100%
907,The Don Juans,"$760,290",-,-,"$760,290",100%
908,Oh My Ghost,"$755,278",-,-,"$755,278",100%
909,Vikingdom,"$747,872",-,-,"$747,872",100%
910,Arthur Newman,"$747,140","$207,853",27.8%,"$539,287",72.2%
911,Beyond the Edge,"$741,481",-,-,"$741,481",100%
912,Tutti contro tutti,"$737,124",-,-,"$737,124",100%
913,Chhota Bheem and the Throne of Bali,"$735,550",-,-,"$735,550",100%
914,Married for 7 Years 2013 Re-release,"$733,050",-,-,"$733,050",100%
915,Bullett Raja,"$725,588",-,-,"$725,588",100%
916,The Hour of the Lynx,"$724,445",-,-,"$724,445",100%
917,The Act of Killing,"$722,714","$486,919",67.4%,"$235,795",32.6%
918,8-Ball,"$720,732",-,-,"$720,732",100%
919,Passion,"$713,616","$92,181",12.9%,"$621,435",87.1%
920,Shootout at Wadala,"$711,366","$369,573",52%,"$341,793",48%
921,Muscle Shoals,"$709,415","$696,241",98.1%,"$13,174",1.9%
922,Helwe Ktir W Kezzabi,"$709,211",-,-,"$709,211",100%
923,Paris Countdown,"$708,757","$1,055",0.1%,"$707,702",99.9%
924,Jatt & Juliet 2,"$708,716",-,-,"$708,716",100%
925,Gori Tere Pyaar Mein!,"$708,440","$342,184",48.3%,"$366,256",51.7%
926,The Lost Medallion: The Adventures of Billy Stone,"$705,854","$549,632",77.9%,"$156,222",22.1%
927,Systemfehler - Wenn Inge tanzt,"$703,902",-,-,"$703,902",100%
928,Everybody's Business,"$702,336",-,-,"$702,336",100%
929,56 Up,"$701,278","$701,278",100%,-,-
930,Golden Oldies 2,"$700,070",-,-,"$700,070",100%
931,Vendo ou Alugo,"$698,594",-,-,"$698,594",100%
932,Tas Mektep,"$695,939",-,-,"$695,939",100%
933,The Congress 2013 Re-release,"$695,131","$137,815",19.8%,"$557,316",80.2%
934,The Second Sight,"$691,442",-,-,"$691,442",100%
935,Spud 2: The Madness Continues,"$691,342",-,-,"$691,342",100%
936,Worms,"$688,009",-,-,"$688,009",100%
937,I Spit on Your Grave 2,"$678,604",$809,0.1%,"$677,795",99.9%
938,Kingdom of Conquerors,"$670,000",-,-,"$670,000",100%
939,Bright Days Ahead 2013 Re-release,"$669,085","$21,770",3.3%,"$647,315",96.7%
940,Phata Poster Nikhla Hero,"$669,070","$410,526",61.4%,"$258,544",38.6%
941,1939 Battle of Westerplatte,"$667,149",-,-,"$667,149",100%
942,The Incredible Truth,"$663,637",-,-,"$663,637",100%
943,Camille Claudel 1915,"$660,355","$35,296",5.3%,"$625,059",94.7%
944,Cookie,"$657,693",-,-,"$657,693",100%
945,The Patience Stone,"$654,587","$148,671",22.7%,"$505,916",77.3%
946,Hai-Alarm am Müggelsee,"$654,305",-,-,"$654,305",100%
947,In Secret,"$652,228","$444,179",68.1%,"$208,049",31.9%
948,The Haunting of Helena,"$651,902",-,-,"$651,902",100%
949,Salinger,"$650,675","$583,633",89.7%,"$67,042",10.3%
950,Pornopung,"$649,029",-,-,"$649,029",100%
951,Mary's Land,"$647,441",-,-,"$647,441",100%
952,Special 26,"$647,074",-,-,"$647,074",100%
953,Detective Downs,"$642,575",-,-,"$642,575",100%
954,Erkekler,"$639,107",-,-,"$639,107",100%
955,Karaoglan,"$634,308",-,-,"$634,308",100%
956,Secrets of the North Sea,"$631,329",-,-,"$631,329",100%
957,The Mule,"$630,287",-,-,"$630,287",100%
958,Short Peace,"$628,807","$22,862",3.6%,"$605,945",96.4%
959,Together,"$628,363",-,-,"$628,363",100%
960,Tales from the Dark Part 2,"$620,251",-,-,"$620,251",100%
961,Looktung Millionaire,"$620,100",-,-,"$620,100",100%
962,Paradise: Faith,"$618,696","$6,508",1.1%,"$612,188",98.9%
963,The Reconstruction,"$615,355",-,-,"$615,355",100%
964,Omar,"$614,444","$356,000",57.9%,"$258,444",42.1%
965,Walking the Camino: Six Ways to Santiago,"$612,717","$612,717",100%,-,-
966,The Returned,"$612,521",-,-,"$612,521",100%
967,Finsterworld,"$611,939",-,-,"$611,939",100%
968,The Deadly Strands,"$610,000",-,-,"$610,000",100%
969,Love Bank,"$610,000",-,-,"$610,000",100%
970,The Wee Man,"$609,607",-,-,"$609,607",100%
971,Summer in February,"$605,403","$1,624",0.3%,"$603,779",99.7%
972,Freier Fall,"$599,721",-,-,"$599,721",100%
973,Cuidado con lo que sueñas,"$599,153",-,-,"$599,153",100%
974,The Armstrong Lie,"$594,394","$383,294",64.5%,"$211,100",35.5%
975,Boss,"$594,283",-,-,"$594,283",100%
976,The Candidate,"$593,437",-,-,"$593,437",100%
977,Rough Play,"$592,021",-,-,"$592,021",100%
978,As Jy Sing,"$591,018",-,-,"$591,018",100%
979,Upstream Color,"$587,174","$444,098",75.6%,"$143,076",24.4%
980,Stranded 2013 Re-release,"$580,215",-,-,"$580,215",100%
981,Dead Sign,"$580,000",-,-,"$580,000",100%
982,Ghadi,"$579,164",-,-,"$579,164",100%
983,Status: It's Complicated!,"$578,612",-,-,"$578,612",100%
984,Tuhog,"$578,482",-,-,"$578,482",100%
985,Thomas & Friends: King of the Railway,"$572,255",-,-,"$572,255",100%
986,Yesterday Never Ends,"$572,044",-,-,"$572,044",100%
987,15 Years and One Day,"$571,096",-,-,"$571,096",100%
988,Odd Thomas,"$570,168",-,-,"$570,168",100%
989,First Snowfall,"$570,104",-,-,"$570,104",100%
990,Crimes of Passion: Death of a Loved One,"$569,491",-,-,"$569,491",100%
991,The Dance of Reality,"$558,636","$293,680",52.6%,"$264,956",47.4%
992,Klein Karoo,"$553,119",-,-,"$553,119",100%
993,All in All Azhagu Raja,"$552,188",-,-,"$552,188",100%
994,Warning,"$551,488",-,-,"$551,488",100%
995,Iki Kafadar: Chinese Connection,"$551,364",-,-,"$551,364",100%
996,Blue Valentine 2013 Re-release,"$547,915",-,-,"$547,915",100%
997,Foxfire: Confessions of a Girl Gang,"$545,658",-,-,"$545,658",100%
998,Wallander: Den orolige mannen,"$542,024",-,-,"$542,024",100%
999,Die Ostsee von oben,"$541,635",-,-,"$541,635",100%
"1,000",The Hardy Bucks Movie,"$540,419",-,-,"$540,419",100%
"1,001",Søsken til evig tid,"$540,248",-,-,"$540,248",100%
"1,002",Running All the Way,"$540,000",-,-,"$540,000",100%
"1,003",The Shooter,"$539,631",-,-,"$539,631",100%
"1,004",A Street in Palermo,"$538,992",-,-,"$538,992",100%
"1,005",The Weekend,"$537,038",-,-,"$537,038",100%
"1,006",Lasting,"$535,674",-,-,"$535,674",100%
"1,007",Vergiss mein nicht,"$533,885",-,-,"$533,885",100%
"1,008",The Hijack That Went South,"$532,269",-,-,"$532,269",100%
"1,009",Senin Hikayen,"$531,873",-,-,"$531,873",100%
"1,010",A Place on Earth,"$529,579",-,-,"$529,579",100%
"1,011",Doll,"$529,112",-,-,"$529,112",100%
"1,012",Byc jak Kazimierz Deyna,"$521,217",-,-,"$521,217",100%
"1,013",Sound City,"$521,181","$422,853",81.1%,"$98,328",18.9%
"1,014",Son of Cain,"$521,145",-,-,"$521,145",100%
"1,015",Scatter My Ashes at Bergdorf's,"$518,342","$518,342",100%,-,-
"1,016",Solo para dos,"$517,625",-,-,"$517,625",100%
"1,017",The Hidden Child,"$515,997",-,-,"$515,997",100%
"1,018",Segrt Hlapic,"$513,623",-,-,"$513,623",100%
"1,019",Eiga Hanakappa: Hanasake! Pakkân Chou no kuni no daibouken,"$507,114",-,-,"$507,114",100%
"1,020",The Inevitable Defeat of Mister & Pete,"$506,303","$494,608",97.7%,"$11,695",2.3%
"1,021",Grean Fictions,"$503,587",-,-,"$503,587",100%
"1,022",Global Player - Wo wir sind isch vorne,"$503,279",-,-,"$503,279",100%
"1,023",The Nun,"$503,090",-,-,"$503,090",100%
"1,024",Midnight Microblog,"$500,000",-,-,"$500,000",100%
"1,025",Scorpion in Love,"$496,762",-,-,"$496,762",100%
"1,026",Chasing the Wind,"$496,659",-,-,"$496,659",100%
"1,027",The Polar Express 2013 IMAX Release,"$493,776","$493,776",100%,-,-
"1,028",Lucky DI Unlucky Story,"$491,163",-,-,"$491,163",100%
"1,029",Bu Bu Zhui Hun,"$490,000",-,-,"$490,000",100%
"1,030",Colette,"$489,941",-,-,"$489,941",100%
"1,031",Open Grave,"$489,812",-,-,"$489,812",100%
"1,032",The Spirit of '45,"$488,854",-,-,"$488,854",100%
"1,033",At Any Price,"$487,455","$380,594",78.1%,"$106,861",21.9%
"1,034",Prodavets igrushek,"$486,846",-,-,"$486,846",100%
"1,035",My Little Pony: Equestria Girls,"$485,232",-,-,"$485,232",100%
"1,036",Kedi Özledi,"$483,933",-,-,"$483,933",100%
"1,037",Breathe In,"$481,079","$89,661",18.6%,"$391,418",81.4%
"1,038",Kiss Me You Fucking Moron,"$475,180",-,-,"$475,180",100%
"1,039",On the Job,"$472,890","$164,620",34.8%,"$308,270",65.2%
"1,040",Collision,"$467,282",-,-,"$467,282",100%
"1,041",Samir Abu el-Nil,"$467,059",-,-,"$467,059",100%
"1,042",No Tell Motel,"$466,535",-,-,"$466,535",100%
"1,043",Plan de table 2013 Re-release,"$464,357",-,-,"$464,357",100%
"1,044",Honeymoon,"$463,049",-,-,"$463,049",100%
"1,045",Jäger des Augenblicks - Ein Abenteuer am Mount Roraima,"$461,698",-,-,"$461,698",100%
"1,046",Fall of Ming,"$460,000",-,-,"$460,000",100%
"1,047",We Steal Secrets,"$457,517","$166,243",36.3%,"$291,274",63.7%
"1,048",Paradise: Hope,"$457,132","$6,701",1.5%,"$450,431",98.5%
"1,049",Yamla Pagla Deewana 2,"$455,841",-,-,"$455,841",100%
"1,050",Bingo,"$455,065",-,-,"$455,065",100%
"1,051",White Lies,"$454,586",-,-,"$454,586",100%
"1,052",Good Vibrations,"$453,974",-,-,"$453,974",100%
"1,053",That Girl in Pinafore,"$452,941",-,-,"$452,941",100%
"1,054",Outing - Fidanzati per sbaglio,"$452,636",-,-,"$452,636",100%
"1,055",One Way Ticket to the Moon,"$452,285",-,-,"$452,285",100%
"1,056",Intimate Parts,"$450,203",-,-,"$450,203",100%
"1,057",My Lady Boss,"$449,509",-,-,"$449,509",100%
"1,058",The Rocket,"$449,064","$56,823",12.7%,"$392,241",87.3%
"1,059",Henri,"$448,635",-,-,"$448,635",100%
"1,060",Privychka rasstavatsya,"$445,729",-,-,"$445,729",100%
"1,061",Arkadasim Max,"$444,635",-,-,"$444,635",100%
"1,062",Charlie Countryman,"$443,990","$11,650",2.6%,"$432,340",97.4%
"1,063",Grave Encounters 2013 Re-release,"$442,697",-,-,"$442,697",100%
"1,064",Prince Avalanche,"$442,313","$205,139",46.4%,"$237,174",53.6%
"1,065",Papadopoulos & Sons,"$442,287",-,-,"$442,287",100%
"1,066",Bastards,"$439,935","$24,525",5.6%,"$415,410",94.4%
"1,067",Hidden Universe,"$439,677",-,-,"$439,677",100%
"1,068",Panya Raenu 3 Rupu Rupee,"$435,418",-,-,"$435,418",100%
"1,069",The Girl from the Wardrobe,"$431,220",-,-,"$431,220",100%
"1,070",Go Goa Gone,"$429,350","$298,457",69.5%,"$130,893",30.5%
"1,071",El Babysitter,"$423,119",-,-,"$423,119",100%
"1,072",Settai,"$422,247","$87,838",20.8%,"$334,409",79.2%
"1,073",The Garden of Words,"$418,256",-,-,"$418,256",100%
"1,074",Goddotan: Kisu gaman senshuken the Movie,"$417,410",-,-,"$417,410",100%
"1,075",Dirty Wars,"$416,853","$384,473",92.2%,"$32,380",7.8%
"1,076",R... Rajkumar,"$410,495","$166,503",40.6%,"$243,992",59.4%
"1,077",The Den,"$410,129",-,-,"$410,129",100%
"1,078",A Style of Men in Beijing,"$410,000",-,-,"$410,000",100%
"1,079",Ethir Neechal,"$406,486",-,-,"$406,486",100%
"1,080",Gabrielle,"$406,256","$5,534",1.4%,"$400,722",98.6%
"1,081",7 Años de Matrimonio,"$402,103",-,-,"$402,103",100%
"1,082",Drinking Buddies,"$401,914","$343,341",85.4%,"$58,573",14.6%
"1,083",My Sweet Orange Tree,"$401,443",-,-,"$401,443",100%
"1,084",Berserk: The Golden Age Arc III - The Advent,"$399,445",-,-,"$399,445",100%
"1,085",Sadda Haq,"$397,535",-,-,"$397,535",100%
"1,086",The Adventures of Panda Warrior,"$396,386",-,-,"$396,386",100%
"1,087",Pop Redemption,"$396,221",-,-,"$396,221",100%
"1,088",Fanie Fourie's Lobola,"$395,764",-,-,"$395,764",100%
"1,089",The Great Beauty 2020 Re-release,"$393,284",-,-,"$393,284",100%
"1,090",Cheba Louisa,"$391,655",-,-,"$391,655",100%
"1,091",Kick Ass Girls,"$390,233",-,-,"$390,233",100%
"1,092",Once Upon a Time in Mumbaai Dobara,"$389,237",-,-,"$389,237",100%
"1,093",The Last Call,"$389,113",-,-,"$389,113",100%
"1,094",Eltern,"$388,853",-,-,"$388,853",100%
"1,095",Singh Saab the Great,"$388,622","$225,668",58.1%,"$162,954",41.9%
"1,096",Taking It Back,"$388,499",-,-,"$388,499",100%
"1,097",The Strange Case of Wilhelm Reich,"$388,475",-,-,"$388,475",100%
"1,098",The Referee,"$388,078",-,-,"$388,078",100%
"1,099",The Numbers Station,"$383,488",-,-,"$383,488",100%
"1,100",Tian xin qiao ke li,"$380,000",-,-,"$380,000",100%
"1,101",Shahid,"$377,803","$12,153",3.2%,"$365,650",96.8%
"1,102",Gardening with Soul,"$376,331",-,-,"$376,331",100%
"1,103",A Patriotic Man,"$375,834",-,-,"$375,834",100%
"1,104",Hijo De Mi Marido,"$374,859",-,-,"$374,859",100%
"1,105",Fanny,"$371,657","$8,735",2.4%,"$362,922",97.6%
"1,106",7 Boxes,"$370,892","$38,106",10.3%,"$332,786",89.7%
"1,107",Hava Nagila,"$370,218","$370,218",100%,-,-
"1,108",When Comedy Went to School,"$369,065","$369,065",100%,-,-
"1,109",The Best Plan Is No Plan,"$368,694",-,-,"$368,694",100%
"1,110",The Tough Guys,"$368,276",-,-,"$368,276",100%
"1,111",Heli,"$367,872",-,-,"$367,872",100%
"1,112",Village People,"$366,605",-,-,"$366,605",100%
"1,113",Chefurs Raus!,"$364,855",-,-,"$364,855",100%
"1,114",Lovely Molly 2013 Re-release,"$363,794",-,-,"$363,794",100%
"1,115",The Greatest 2013 Re-release,"$359,363",-,-,"$359,363",100%
"1,116",Penguins,"$358,864",-,-,"$358,864",100%
"1,117",Hititya Madalyonun Sirri,"$354,805",-,-,"$354,805",100%
"1,118",Military Academy 2,"$349,743",-,-,"$349,743",100%
"1,119",Sky Force 3D,"$348,807",-,-,"$348,807",100%
"1,120","Tlatelolco, Verano de 68","$348,312",-,-,"$348,312",100%
"1,121",Pawn Shop,"$348,198",-,-,"$348,198",100%
"1,122",Love is the Word,"$343,477",-,-,"$343,477",100%
"1,123",Koch,"$342,941","$342,941",100%,-,-
"1,124",The Great Bear 2013 Re-release,"$340,174",-,-,"$340,174",100%
"1,125",Blindsided,"$339,525",-,-,"$339,525",100%
"1,126",Happy People: A Year in the Taiga,"$338,987","$338,987",100%,-,-
"1,127",Vot eto lyubov!,"$338,274",-,-,"$338,274",100%
"1,128",Barbara,"$336,491",-,-,"$336,491",100%
"1,129",Linsanity,"$332,990","$302,645",90.9%,"$30,345",9.1%
"1,130",Volcano 2013 Re-release,"$332,179",-,-,"$332,179",100%
"1,131",Kogus akademisi,"$330,066",-,-,"$330,066",100%
"1,132",Gambler Husband Vs. Gambler Wife 2013 Re-release,"$330,000",-,-,"$330,000",100%
"1,133",Ghost Graduation 2013 Re-release,"$329,397",-,-,"$329,397",100%
"1,134",Det grå guld,"$328,116",-,-,"$328,116",100%
"1,135",Crimi Clowns: De Movie,"$325,532",-,-,"$325,532",100%
"1,136",Rock and Roll '68,"$325,367",-,-,"$325,367",100%
"1,137",Camp,"$324,977","$324,977",100%,-,-
"1,138",A Secret Between Us,"$322,334",-,-,"$322,334",100%
